층,유저 이름,직업
1층,Nel Feth,Machinist
1층,Wind Element,Dragoon
1층,General Highness,Machinist
1층,Magic Muffin,Paladin
1층,Regan Thazar,Gunbreaker
1층,Arya Delune,Scholar
1층,Me'ida Rilah,WhiteMage
1층,Naritori Yakitori,Samurai
1층,Saerana Starcaller,BlackMage
1층,Leina Aers,Dragoon
1층,White Frost,Ninja
1층,Cirex Cordwyk,Gunbreaker
1층,Krumpet Mcface,Paladin
1층,Taylor Alexander,WhiteMage
1층,Archeros Sol,Scholar
1층,Daemian Darkhallow,Machinist
1층,G'intana Nula,Dragoon
1층,Mikasa Ayanami,Ninja
1층,Yuzuki Kita,RedMage
1층,Aesir Ronsenburg,Gunbreaker
1층,Savage Decrescendo,Warrior
1층,Victoria Moonshine,WhiteMage
1층,Phantasm Rexy,Scholar
1층,Eclise Dawnseeker,Summoner
1층,Lethiya Karabos,BlackMage
1층,Kailok Anarhin,Monk
1층,Eurik Almagest,Dancer
1층,Olberic Rains,Gunbreaker
1층,Cynestra Daevak,Paladin
1층,Pyrnn Almagest,WhiteMage
1층,Mei Misaki,Scholar
1층,Leng Uvumi,Summoner
1층,Lillia Zefne,Samurai
1층,Maeve Hel'kani,Monk
1층,Safiel Lion,Dancer
1층,Rhys Sirocco,Gunbreaker
1층,Watch Dawg,Paladin
1층,Treble Hellhound,WhiteMage
1층,T'fei Sunsurge,Scholar
1층,King Koopa,Monk
1층,Tickle Fights,Dragoon
1층,Prince Persia,Summoner
1층,Sunshine Aeterna,BlackMage
1층,Darkras Vasbryn,Paladin
1층,Seth Cypher,DarkKnight
1층,Visha Caliburn,WhiteMage
1층,Nur Ag,Scholar
1층,Raja Sanghera,Samurai
1층,Glit Gagarin,BlackMage
1층,Calixta Atreides,Machinist
1층,Myrddin E'mrys,Dragoon
1층,Kynleana Ironhide,Paladin
1층,Calvern Hightower,Gunbreaker
1층,Scyi Rea,WhiteMage
1층,Aeternus Nihilim,Scholar
1층,Springfield Es,Samurai
1층,Kirika Terashita,BlackMage
1층,Dkm Ayaka,Monk
1층,Gaia Erkaya,Bard
1층,Lan Shino,Gunbreaker
1층,Kurogawa Sora,Paladin
1층,Merina Airi,Scholar
1층,Teanight Egg,WhiteMage
1층,Zana Pelthorn,Dragoon
1층,Riley Felix,Ninja
1층,Tariel Emeria,Summoner
1층,Ariana Spearwing,Dancer
1층,Zyra Labeouf,DarkKnight
1층,John Yotsuichi,DarkKnight
1층,Momo Hotcheetos,WhiteMage
1층,Anarchy Rules,Scholar
1층,Margit Eberbach,BlackMage
1층,Yuuna Satsu,RedMage
1층,Cyrus Dracht,Dragoon
1층,Cowy Chan,Dancer
1층,Telza Madapza,DarkKnight
1층,Neneko Nyan,Paladin
1층,Alma Eldt,WhiteMage
1층,Marceline Persim,Scholar
1층,Aoi Minami,Dragoon
1층,Ack Ack,Ninja
1층,Pegi Da'pigi,RedMage
1층,Nathaniel Savant,Dancer
1층,Yumiko Rei,Gunbreaker
1층,Cordelia Aegis,Paladin
1층,Eva Hill,WhiteMage
1층,Awwlaf Uwuu,Scholar
1층,Arthrald Trelaunt,Bard
1층,Clarkiss Dragoonicorn,Dragoon
1층,Chaossprite Dhivruki,RedMage
1층,Rhast Antares,Samurai
1층,Dnulso Zi'tah,Paladin
1층,Yurika Yuzuka,DarkKnight
1층,Soya Sauce,WhiteMage
1층,Elizabeth Lunaria,Scholar
1층,Taru Cajoline,Monk
1층,Roux Dainsleif,Ninja
1층,Yayat Yat,Dancer
1층,Jonathan Arma,BlackMage
1층,Litta Enfield,Paladin
1층,Fafa Cajoline,DarkKnight
1층,Hiroron Astro,WhiteMage
1층,Hideshi Vurok,Scholar
1층,Leki Kisaragi,Dragoon
1층,Mako Yuki,Bard
1층,Coty Lewnhart,Machinist
1층,Gunny Bunny,Monk
1층,Laughing Octopus,Paladin
1층,Alura Leilani,Gunbreaker
1층,Ayami Yuki,WhiteMage
1층,Ester Ballas,Astrologian
1층,Kii Est,Bard
1층,Kuon Akatsuki,Summoner
1층,Matcha Pan,Dragoon
1층,Loki Crafty,Samurai
1층,Deb Neko,Gunbreaker
1층,Memo Yuzu,Warrior
1층,Shinee Piyotang,Scholar
1층,Wato Watsonjr,WhiteMage
1층,Lethallin Ari,BlackMage
1층,Y'tratha Zane,Dragoon
1층,Toofa Loofheart,Samurai
1층,Nim Nom,Dancer
1층,Ohit Ison,Warrior
1층,Ein Scarlet,Gunbreaker
1층,Aeis Cettic,WhiteMage
1층,Alecto Hawke,Astrologian
1층,Talia Meridius,Bard
1층,Sielith Syrene,Summoner
1층,Blackjack Mare,Dragoon
1층,Anelia Darklock,Monk
1층,Hiyaku Rin,Paladin
1층,Detrian Blackburn,Warrior
1층,Kaldar Redding,WhiteMage
1층,Jaja Ostara,Scholar
1층,Neibu Kilika,Monk
1층,Kata Qi,Dragoon
1층,Nyssa Alghul,Summoner
1층,Lilly Lunatenshi,Dancer
1층,Kain'e Mondtraene,DarkKnight
1층,Sora Lyn,Paladin
1층,Alamea Morningstar,WhiteMage
1층,Yohana Abendrot,Astrologian
1층,Kamii Zumii,BlackMage
1층,Zoe Highwind,Bard
1층,Er Deuce,Dragoon
1층,Ignious Zygarde,Monk
1층,Cocona Runa,Paladin
1층,Marlon Strifehartidus,Warrior
1층,Cerelia Feiyin,WhiteMage
1층,Hel Norsk,Scholar
1층,Sable Fenrir,Monk
1층,Athrin Siren,Samurai
1층,Rin Hoshizora,BlackMage
1층,Risette Morte,Dancer
1층,Cyonjia Rimano,Gunbreaker
1층,Peter Leopold,Paladin
1층,Jroo Liantis,WhiteMage
1층,Rinn Tachibana,Scholar
1층,Noi Akasha,Machinist
1층,Mugi Berry,Summoner
1층,Nagi Revanon,Monk
1층,Himawari Scent,Dragoon
1층,Suzu Rucola,DarkKnight
1층,Kabuto Currylover,Paladin
1층,Taki Oumi,Scholar
1층,Milk Cookie,Astrologian
1층,Faulgnor Glordhyn,Monk
1층,Kyne Quien,Samurai
1층,Veigar Runeterra,RedMage
1층,Eliya Selas,Bard
1층,Burak Bey,Gunbreaker
1층,Erebos Nox,DarkKnight
1층,Ascharu Ruzgar,Scholar
1층,Jbird Noire,WhiteMage
1층,Jayce Kaneda,Summoner
1층,Lefiya Viridis,Machinist
1층,Edelya Mioune,Dragoon
1층,Shilorie Hishima,Ninja
1층,Zaamiqana Zaahrenghis,Warrior
1층,Eden Arche,Gunbreaker
1층,Kitsune Kami,Scholar
1층,Starsnem Elakha,WhiteMage
1층,Visaria Syndaran,Machinist
1층,Artemis Uriel,Monk
1층,Paci Thos,Summoner
1층,Rei Relanah,Ninja
1층,Roctis Moks,DarkKnight
1층,Frissie Rose,Paladin
1층,Zafrina Altanis,Scholar
1층,Rubiia Rubi,WhiteMage
1층,Cythlla Yuggoth,BlackMage
1층,Viria Atlas,Summoner
1층,Prinxe Ein,Dragoon
1층,Rowan Bladefeather,Bard
1층,Coro Dianya,DarkKnight
1층,Vi Dianya,WhiteMage
1층,Alyss Liddell,Paladin
1층,Bhangra Kryger,Scholar
1층,Night Hunter,Monk
1층,Vin De'mias,Samurai
1층,Aria Fenrisulfur,Summoner
1층,Booty Pirate,Dancer
1층,Griff Ziggler,Paladin
1층,Sai Rogue,Warrior
1층,Kaina Rhae,WhiteMage
1층,Izodar Freodys,Scholar
1층,Seffire Lee,Samurai
1층,Umazi Pop,BlackMage
1층,Waemterbin Niunaglsyn,Machinist
1층,Kae Rinen,Ninja
1층,Sequel Veritas,Gunbreaker
1층,Mal E'qa,Paladin
1층,Chiizuki Catpig,WhiteMage
1층,Kyro Ven,Scholar
1층,Abyssal Prophet,Dragoon
1층,En Zu,Ninja
1층,Mas Et,Summoner
1층,Ellie Net,Dancer
1층,Jym Bug,Gunbreaker
1층,Juiceman Jones,Warrior
1층,Mashiro Peporoni,WhiteMage
1층,Fwi Fwi,Astrologian
1층,Thalen Arc,Dragoon
1층,Porelius Twilight,Bard
1층,Essencia Fal'rae,Summoner
1층,Windra Sideria,RedMage
1층,Kasha Lixiss,Gunbreaker
1층,Korbin Dallas,Warrior
1층,Jindan Nie,Scholar
1층,Desdemona Aensland,WhiteMage
1층,Elyas Dardragon,Dragoon
1층,Raine Cetra,Machinist
1층,Snow Samsara,Ninja
1층,Nymerian Sand,Summoner
1층,Shadow Reaver,Warrior
1층,Viciony Ddraighart,DarkKnight
1층,Kaori Kimura,WhiteMage
1층,Selene Loraine,Scholar
1층,Unther Nadjasch,Monk
1층,Validus Sol,RedMage
1층,Kaido Asakura,Samurai
1층,Mika Tesla,Dancer
1층,C'rhys Tia,WhiteMage
1층,Ricola Tesla,Gunbreaker
1층,Nadezhda Krjs,DarkKnight
1층,Kekela Kela,Scholar
1층,Daeryssa Sul'dari,Monk
1층,Makoto Romanow,Summoner
1층,Amayu Ushijima,BlackMage
1층,Khahltesh Sunray,Dancer
1층,Tana Hatori,Warrior
1층,Kotarou Akira,Paladin
1층,Koharu Yuuki,WhiteMage
1층,Ceeraa Hitura,Scholar
1층,Annabell Mei-ling,BlackMage
1층,Draconis Sabre,Samurai
1층,Tseh Moshroca,Machinist
1층,Velazq Bala,Dancer
1층,Kotaro Fuuma,Gunbreaker
1층,Epsil Ion,DarkKnight
1층,Crispy Duck,WhiteMage
1층,Risa Yuka,Astrologian
1층,Albireo Cygnus,Dragoon
1층,Kiralynn Aylseii,RedMage
1층,Ayame Faith,Bard
1층,Leunov Adearra,Dancer
1층,Tansoric Tribal,Paladin
1층,Niko Divide,Gunbreaker
1층,Snake Zone,WhiteMage
1층,Amaruka Blochwei,Scholar
1층,Nanairo Megane,Monk
1층,Tera Ars,Summoner
1층,Lutra Glacialis,Dragoon
1층,Arawa Rocca,Bard
1층,Racco Locco,Gunbreaker
1층,Aqua Auqa,DarkKnight
1층,Mai Heartilly,WhiteMage
1층,Imomochi Sasamochi,Scholar
1층,Bew Bew,BlackMage
1층,Alexandria Drake,Samurai
1층,Xenocide Wiggen,Monk
1층,Maria Kuroko,Machinist
1층,Novaront Tronoir,Gunbreaker
1층,Zane Farus,Paladin
1층,Solar Auflodern,WhiteMage
1층,Sylka Veydal,Scholar
1층,Gentiana Omega,Machinist
1층,Akerius Volairyn,Dragoon
1층,Aria Everwind,RedMage
1층,Malkyrie Vahl'tiera,Ninja
1층,Peachi Bunni,Gunbreaker
1층,Cursix Nishenaha,Paladin
1층,Okhi Kha,Scholar
1층,Mephisto Feles,WhiteMage
1층,Mideae Moore,Monk
1층,Tsun Goldsmith,Machinist
1층,Morahk Astrae,Dragoon
1층,Ryusuke Shusen,RedMage
1층,Shikuro Chisanya,Paladin
1층,Ra'zac Lethrblaka,DarkKnight
1층,Z'amiel Tiberius,WhiteMage
1층,Lilianeth Almateria,Astrologian
1층,Rosalind Dex,BlackMage
1층,Berenthir Baelgarde,Machinist
1층,Mancombe Seepgood,Dragoon
1층,Chrevix Mythus,Dancer
1층,Daisy Wilder,Warrior
1층,Karen Hana,DarkKnight
1층,Yunax Xlesca,Astrologian
1층,Delekth Malys,Scholar
1층,Gun Tribal,Bard
1층,Okura Pikapika,Dragoon
1층,Luna Quolche,Monk
1층,Ron Pecker,RedMage
1층,Shea Alias,DarkKnight
1층,Zack Ryo,Scholar
1층,Risa Piper,Paladin
1층,Sioca Floral,Astrologian
1층,Flat Artiq,BlackMage
1층,Llilja Vrenn,Bard
1층,Suto Ka,Machinist
1층,Tao Matsuki,Dragoon
1층,Arcari Lyberne,Paladin
1층,Dragon Beater,Gunbreaker
1층,Aurora Schnee,WhiteMage
1층,Derby Periphery,Scholar
1층,Hiyori Ancora,Dragoon
1층,Finathar Adria,BlackMage
1층,Danica Hooper,Bard
1층,Juto Nagatsu,RedMage
1층,Brisinger Daemora,Paladin
1층,Bratak Warblade,Warrior
1층,Guru Waves,WhiteMage
1층,Sashi Sanna,Scholar
1층,Kelo Keflo,Samurai
1층,Tomahawk Zombie,RedMage
1층,Kayli Star,Dancer
1층,Ada Lid,Dragoon
1층,Dog Land,Gunbreaker
1층,Iyob Yakhne,WhiteMage
1층,Ashton Eros,Paladin
1층,Rem Ee,Astrologian
1층,Great Papyrus,Machinist
1층,Siyeon Im,Samurai
1층,Krant Seith,Monk
1층,Champi Soon,Ninja
1층,Belias Omega,DarkKnight
1층,Fitz Relanah,Warrior
1층,Haelyr Leyhja,Scholar
1층,Docgara Wynter,WhiteMage
1층,April Thirty-first,Dragoon
1층,Bee Kay,Machinist
1층,King Layzie,BlackMage
1층,Alfred Svent,Ninja
1층,Jacki Gosu,Warrior
1층,Winne Steele,WhiteMage
1층,Re L',Paladin
1층,Riponz Cuz,Scholar
1층,Stryker Kale,Samurai
1층,Tara Antella,Dragoon
1층,Emma Valeth,Bard
1층,Priscilla Dawn,RedMage
1층,Aulsair Renhaiva,Gunbreaker
1층,Pinball Wizard,DarkKnight
1층,Jaten Sato,WhiteMage
1층,Runtime Var'attre,Scholar
1층,Elrath Light,Samurai
1층,Vermond Moonscythe,Monk
1층,Raluca Fru,Bard
1층,Cerastione Lidderette,Summoner
1층,Hugo Baggins,Gunbreaker
1층,Rena Yuki,Paladin
1층,Notte Stellata,Scholar
1층,Maxemus Gaming,WhiteMage
1층,Miyabi Sero,Dragoon
1층,Nubia Baphoms,Machinist
1층,Dutch Doraguniru,Samurai
1층,Milk Biscotti,Summoner
1층,Nora Filcet,DarkKnight
1층,Chihiro Magical,Gunbreaker
1층,Rumina Hera,Scholar
1층,Sarah Atarun,WhiteMage
1층,Ingram Adelbrandt,Machinist
1층,Green Sparrow,Samurai
1층,Alder Volpe,Bard
1층,Ragma Tlaloc,Paladin
1층,Levias Volpe,Gunbreaker
1층,Charm Volpe,WhiteMage
1층,Kimber Boh,Scholar
1층,J'alin Orso,Dragoon
1층,Epilleve Cirie,Samurai
1층,Ramza Lugria,BlackMage
1층,Spoony C'ran,Dancer
1층,Matori Bluemoon,Gunbreaker
1층,Shaykan Tel'maris,Warrior
1층,Ailys Lefay'do'urden,Scholar
1층,Koudja Nor'el,Astrologian
1층,Kynrai Thandraen,Machinist
1층,Antares B-,Summoner
1층,Rome Antique,Monk
1층,Ryun Thandraen,Summoner
1층,Aeon Nox,DarkKnight
1층,Wafu Wafu,Gunbreaker
1층,Bailey Camazotz,WhiteMage
1층,Pan Takkun,Summoner
1층,Artemas Artemas,Bard
1층,Crow Nightscape,Monk
1층,Phila Rae,Dancer
1층,Zaire Validus,Gunbreaker
1층,Izsha Azel,Warrior
1층,Stepth Vashai,WhiteMage
1층,Xeydias Stahlzahn,Scholar
1층,Dier Mas,BlackMage
1층,Eos Fhey,Bard
1층,Zaoti Azumai,Samurai
1층,Haseo Misaki,Dragoon
1층,Makoto Mizuki,Paladin
1층,Astros Steel,Warrior
1층,Emi Speedwagon,WhiteMage
1층,Seraphina Valentine,Scholar
1층,Kairi Phenix,BlackMage
1층,Yuriko Kurata,Dancer
1층,Verdhie Bhyrde,Ninja
1층,Hagashi Arashi,Dragoon
1층,Testarossa Fate,Warrior
1층,De'bon Za'gad,Gunbreaker
1층,Gilgamesh Auo,Scholar
1층,Miyu Astralis,WhiteMage
1층,Suchwow Muchdoge,Dragoon
1층,Theen Sucks,BlackMage
1층,Kayle Sunstrider,Dancer
1층,Merciful Ronin,Ninja
1층,Royo Valsena,Paladin
1층,Kyoshin Stellios,Gunbreaker
1층,Nattle Valsena,WhiteMage
1층,Tessra Cascella,Scholar
1층,Marques Von'hinten,Bard
1층,Alice Strife,Dragoon
1층,Tedi Critz,BlackMage
1층,Erebiya Seles,Dancer
1층,Yami Noctalis,Gunbreaker
1층,Kozukii Aryn,Warrior
1층,Su Shi,WhiteMage
1층,Lumina Aryn,Scholar
1층,Lenne Lienertag,Bard
1층,Lirio Moonstone,Dragoon
1층,Manu Nuu,RedMage
1층,Kilyk Elenyak,Dancer
1층,Polo Evo,DarkKnight
1층,Snow Moonstone,WhiteMage
1층,Tonitrus Qovahlok,Paladin
1층,Virage Detoldev,Scholar
1층,Kasuto Blank,Monk
1층,Mortix Draconem,BlackMage
1층,Teufelshund Cerberus,Bard
1층,Yoruichi Tsubasa,Dragoon
1층,Lamb Chops,Paladin
1층,Koerthas Calpheon,DarkKnight
1층,Prim Nightingale,WhiteMage
1층,Vincentt Valentine,Scholar
1층,Jynx Mcninja,BlackMage
1층,Freya Esanheart,Dragoon
1층,Karina Gincite,Bard
1층,Miab Freaks,Ninja
1층,Grace Shadows,Paladin
1층,Zeo Kenx,Warrior
1층,Darien Henriel,Scholar
1층,Ulan Jun,WhiteMage
1층,Ranulf Flambard,BlackMage
1층,Lyle Ghatazhak,Monk
1층,Iron Tusk,Machinist
1층,Mae Sukomi,Dancer
1층,Fenra Golbis,Paladin
1층,The Chairman,DarkKnight
1층,Avelyn Bruchgeld,WhiteMage
1층,Suit Ofkhardz,Scholar
1층,Syrus Hyena,Dragoon
1층,Squeaker Butt,Bard
1층,Tibolf Wolf,RedMage
1층,Krys Vuh'uni,Samurai
1층,Recca Li,Warrior
1층,Bursik Badger,Paladin
1층,Tsukaza Cyral,Scholar
1층,Kumo Wolf,WhiteMage
1층,Siel Klavar,Dragoon
1층,Yuriel Sylvari,Monk
1층,Seifer Valentine,RedMage
1층,Frann Shybunn,Dancer
1층,Harumin Miura,DarkKnight
1층,Sirsentry Elder,Gunbreaker
1층,Yume Aawkot,WhiteMage
1층,Seika Yumishi,Astrologian
1층,Naon Potonan,Dragoon
1층,Wanton Arbutus,Monk
1층,Illusius Taco,Bard
1층,Dawn Meat,RedMage
1층,Salad Days,DarkKnight
1층,Ai'dee Sakura,Paladin
1층,Ava Lokita,WhiteMage
1층,Nyan Kat,Scholar
1층,Rubicante Tronus,Dragoon
1층,Cyril Naxxremis,Machinist
1층,Arvae Lancer,Samurai
1층,Aelliena Levintus,RedMage
1층,Kharon Coeursauvage,DarkKnight
1층,Sebastian Levintus,Warrior
1층,Emilia Riamore,Scholar
1층,Zashenn Zakuto,Astrologian
1층,Mikaboshi Greywolfe,Monk
1층,Chrono Dragon,BlackMage
1층,Saewnis Mithrandir,Ninja
1층,Theobalin Liautroix,RedMage
1층,Falstaff Hirobach,DarkKnight
1층,Resa Nome,Paladin
1층,Erecant Korida,WhiteMage
1층,Ikkou Alonz,Scholar
1층,Boros Thereckoner,Monk
1층,Jenova Absolute,BlackMage
1층,Ish Forester,Dragoon
1층,Aima Kilgore,Dancer
1층,Glock Rivers,Gunbreaker
1층,Tanil Nelhah,Paladin
1층,Estelle Auberlaint,Scholar
1층,Sttemf Winsome,Astrologian
1층,Chassit Wren,BlackMage
1층,Daelian Cadmus,Dragoon
1층,Haya'to Fendel,Bard
1층,Remi Tsukineko,Dancer
1층,Del Carbuncle,DarkKnight
1층,Meruem Elessedil,Warrior
1층,Slayer Mage,Scholar
1층,Awayuki Daisho,WhiteMage
1층,Beef Wellington,Machinist
1층,Tay Mizami,Dragoon
1층,Rihan Nurarihyon,Summoner
1층,Kirihara Aoi,Dancer
1층,Sylveria Vaneariss,Paladin
1층,Rahimus Braddock,Gunbreaker
1층,Shiiza Khai,WhiteMage
1층,Ellie Thorn,Scholar
1층,Faerie Tactician,Dragoon
1층,Empress Edea,Summoner
1층,Renier Askellad,BlackMage
1층,Aynia Faie,Dancer
1층,Reina Kousaka,Gunbreaker
1층,Griever Skallagrimson,Warrior
1층,Ritsuko Myne,WhiteMage
1층,Chihiro Kirishima,Astrologian
1층,Uga Uga,Dragoon
1층,Shingen Tetsuya,Machinist
1층,Hongy Love,Samurai
1층,Zexy Vivaldi,Dancer
1층,Kor Goliathus,DarkKnight
1층,Aoi Razuberi,Gunbreaker
1층,Kay Lee,Scholar
1층,Seven Tea,Astrologian
1층,Dream Desire,Machinist
1층,Koh Drain,Monk
1층,Hotbeat Tsukino,RedMage
1층,Kori Desire,Dancer
1층,Doranbolt Gyrder,DarkKnight
1층,Professor Dag,Warrior
1층,Astral Drain,WhiteMage
1층,Envy Lust,Scholar
1층,Lyn Lyn,Summoner
1층,Tab Decim,Monk
1층,Ignis Fatuus,Bard
1층,Asuna Shinon,Bard
1층,Yule Oerba,Gunbreaker
1층,Fonou Nomura,Paladin
1층,Jujux Ul'namo,WhiteMage
1층,Estilene Kenivar,Scholar
1층,Isidoro Boatmaster,Monk
1층,Haseo Therrorofdeath,Dragoon
1층,Ratt Kuromadoshi,BlackMage
1층,Lucis Magnus,Samurai
1층,Agua Loca,DarkKnight
1층,Carsala Jairon,Warrior
1층,Peparosa Ballard,WhiteMage
1층,Eredhyl Oakenshield,Scholar
1층,Shanna Banana,BlackMage
1층,Nemi Atzutane,Bard
1층,Laforialyara Fargen,Dragoon
1층,Ziderza Amare,Dancer
1층,Ceric Greave,Gunbreaker
1층,Hurrycain Storm,Paladin
1층,Izu Zonga,WhiteMage
1층,Galaxion Starstrike,Scholar
1층,Korinthea Winters,Monk
1층,Eren Reave,BlackMage
1층,Hina Dragneel,Dragoon
1층,Lewis Willz,Dancer
1층,Miyuki Yukimura,Paladin
1층,Hiro Masamune,Gunbreaker
1층,Natsu Mimi,WhiteMage
1층,Rick Storm,Scholar
1층,Whale Lip-L,Summoner
1층,Sintharia Shadowmoon,Dragoon
1층,Blipdoul Poulp,Monk
1층,Y'mhiko E'ko,Dancer
1층,Suou Polaali,Warrior
1층,Nonos Angus,Gunbreaker
1층,Metal Noob,WhiteMage
1층,Osangar Tainshar,Astrologian
1층,Talon Rasha,Machinist
1층,Mute Winter,BlackMage
1층,Agrias Ward,Dragoon
1층,Matt Galaxy,RedMage
1층,Madiq'is Massif,Gunbreaker
1층,Alexa Scarlet,Paladin
1층,Faris Aldaw',WhiteMage
1층,Yoka Ayrih,Astrologian
1층,B'aslin Cahrta,Machinist
1층,Kento Avgsus,Dragoon
1층,Dansobert Weekes,Bard
1층,Maylenne Astaria,RedMage
1층,Chris Cat,Gunbreaker
1층,Newman Xx,Paladin
1층,Zero Fusion,WhiteMage
1층,Mira Lia,Astrologian
1층,Lunch Mate,Dragoon
1층,Starry Skies,Machinist
1층,Stormtalon Theron,Samurai
1층,Notta Weabu,Summoner
1층,Haru Okumura,Warrior
1층,Banana Slurps,Gunbreaker
1층,Mist Coil,WhiteMage
1층,Killua Ishikawa,Scholar
1층,You Earl,Bard
1층,Torowa Pollux,Monk
1층,Ochame Raazu,Samurai
1층,Hikaru Amanogawa,Summoner
1층,Pygmy Lonely,Gunbreaker
1층,Kyanite Shamshel,DarkKnight
1층,Shinku Kurowashi,WhiteMage
1층,Will Baker,Scholar
1층,Romano Momano,Summoner
1층,Kalare Kaliko,Machinist
1층,Punished Takoyaki,Samurai
1층,Arkhela Dahaka,Dancer
1층,Remia Gyf'grin,DarkKnight
1층,Arny Dahaka,Gunbreaker
1층,Talomere Rayze,Scholar
1층,Crim Smithson,Astrologian
1층,Lucy Tsukikaze,Samurai
1층,Morrigan Ionys,Machinist
1층,Erika Okibi,RedMage
1층,Jero Aurias,Dancer
1층,Ergnin Andrdhe,Paladin
1층,Bad Wolfy,Gunbreaker
1층,Korra Varnas,WhiteMage
1층,Shival Felwind,Astrologian
1층,Sarynn Sunrider,Samurai
1층,Shion Jin,BlackMage
1층,Dav Rv,Bard
1층,Gladius Novak,Monk
1층,Moretti Alhambra,Warrior
1층,Veranor Stormcaller,Paladin
1층,Angevin Celeste,Scholar
1층,Nah Nh'yah,WhiteMage
1층,Ultear Milkovisch,BlackMage
1층,Jessica Grindvior,Dragoon
1층,Lovelyz Apink,Ninja
1층,Tiny Tina',Dancer
1층,Whitera Vongola,DarkKnight
1층,Diarmuid Duibneh,Warrior
1층,Shlendy Yuki,Scholar
1층,Elyas Kaito,Astrologian
1층,Tyo Teria,Machinist
1층,Ada Niola,Summoner
1층,Hiyasaka Awai,Dragoon
1층,Tai Lit',RedMage
1층,Oshiri Noob,Gunbreaker
1층,Umou Uu,WhiteMage
1층,Niki Momon,Paladin
1층,Torita Ni,Astrologian
1층,Cyrill Tartarus,Machinist
1층,Levi Farron,Dragoon
1층,Viore Tachibana,Summoner
1층,Shin Sensain,Dancer
1층,Aries Primus,Warrior
1층,Shayen Primus,WhiteMage
1층,Tenshi Ishida,Gunbreaker
1층,Alexis Talos,Scholar
1층,Ahoka Fujiwara,BlackMage
1층,Safira Naga,Dancer
1층,Nameless Curmudgeon,DarkKnight
1층,Izayoi Tsubaki,Paladin
1층,Surrah Taleron,WhiteMage
1층,Perdu Nuit,Samurai
1층,Snow Silvermist,Dragoon
1층,Keicha Olive,RedMage
1층,Ardea Herodias,Bard
1층,Weiss Eucliwood,DarkKnight
1층,Kaamos Majere,Gunbreaker
1층,Poison Waffle,Scholar
1층,Natsume Hashiba,WhiteMage
1층,Relena Peacecrafte,Dragoon
1층,Yuzu Apricot,Dancer
1층,Oden Den,Bard
1층,Pal Fal,RedMage
1층,Moimoi Zagyl,Warrior
1층,Kashiwa Momomochi,Paladin
1층,Asuma Noah,WhiteMage
1층,Nagi Magi,Astrologian
1층,Shogia Dengeki,BlackMage
1층,Rinh Maimhov,Machinist
1층,Ne'lyn Foxfire,Dragoon
1층,Keiko Sashimi,Ninja
1층,Optional Fantasia,Gunbreaker
1층,Lilianna Ashe,DarkKnight
1층,Muuchi Chan,Scholar
1층,Maya Lyoness,WhiteMage
1층,Rin Panda,Summoner
1층,Ra Rah,Monk
1층,Gaius Aselia,Bard
1층,Raida Sada,Ninja
1층,Shinsetsu Shinyuu,Warrior
1층,Corbec Russ,DarkKnight
1층,Lumi Narae,WhiteMage
1층,Myrror Image,Astrologian
1층,Froggy Fresh,Dragoon
1층,Raisu Shamale,Bard
1층,W'ilym Tia,Monk
1층,Sevki Rinne,RedMage
1층,Arthurioux Chevalier,DarkKnight
1층,Leona Leonhart,Paladin
1층,Bude Quinn,WhiteMage
1층,Ciri Destajador-a,Scholar
1층,Byrne Farraday,BlackMage
1층,Saraya Ashara,Monk
1층,Satalae Shizukesa,Bard
1층,Misu T'ie,Paladin
1층,Jumpn Shootnman,Warrior
1층,Duvid Matthews,WhiteMage
1층,Sayo Nara,WhiteMage
1층,Jilliana Gaiya,Samurai
1층,Peadar Macaoidghan,Monk
1층,Mak Roe,BlackMage
1층,Iva Tail,Dancer
1층,Dan Man,Warrior
1층,Gwendolyn Hayle,Gunbreaker
1층,Eilithia Wiloh,WhiteMage
1층,Varan Tribian,Astrologian
1층,Miraculous Civalry,Samurai
1층,Light Production-m,Dragoon
1층,Luki Lexus,Summoner
1층,Gamu Gamu,Bard
1층,Zeus Bishop,DarkKnight
1층,Black Ash,Paladin
1층,Atespo Chako,Scholar
1층,Myu Myu,WhiteMage
1층,Daria Godwood,Summoner
1층,Yui Aragaki,Samurai
1층,O'ndanya Jilh,Machinist
1층,Atis Anvia,Monk
1층,Marikia Cream,Paladin
1층,Kazparov Vradja,Gunbreaker
1층,Khona Khomazom,Scholar
1층,Smxette Dawen,Astrologian
1층,Calindy Ignis,Monk
1층,Letho O'no'kira,Dragoon
1층,Gintana Jinh,Bard
1층,Ilda Littlekaf,Dancer
1층,Dagrael Lanvaldear,Paladin
1층,Tyler Balthier,Scholar
1층,Fleya Chantelune,WhiteMage
1층,Josh Greene,Monk
1층,Reion Honjin,Machinist
1층,Niyra Trau,Summoner
1층,Nora Yhisa,Dragoon
1층,Lazarus Ultima,DarkKnight
1층,Ressan Ikakara,Paladin
1층,Sakyo Tachikake,WhiteMage
1층,Katalina Ultima,Scholar
1층,Felia Lander,Samurai
1층,Tamidei Kha'gund,Machinist
1층,Naelia Swanra,RedMage
1층,Norien Devanney,Dancer
1층,Amiel Cora,DarkKnight
1층,Rhea Sartori,Paladin
1층,Corbeaux Lyonsbane,WhiteMage
1층,Maya Gamduhla,Astrologian
1층,Cirrex Rendentia,BlackMage
1층,Sun Burn,Machinist
1층,Keiso Touku,Dancer
